id,idtipo,nombre35,nombre50,nombre105,nombre105_ent_suc,observaciones,codigocif,siglavia,nombrevia,numerovia,restodom,codpostal,poblacion,provincia,codpais,servtasa,telefono,pendbaja,numfax,dirinternet,fchbaja,motbaja,codentsuc,fechactualiza,fechaalta,codaut,codprov,nomcomercial,indicativonc,bic,nomentmatriz,direntmatriz,locentmatriz,cpentmatriz,telentmatriz,faxentmatriz,internetentmatriz,cod_autonomia,anagrama
584,15,"COMA, TASACIONES Y VALORACIONES","COMA, TASACIONES Y VALORACIONES, S.A.","COMA, TASACIONES Y VALORACIONES, S.A.",NULL,NULL,A79139515,AV,"REINA VICTORIA",4,NULL,28003,MADRID,NULL,ES,NULL,915343388,NULL,912530232,NULL,1998-11-24,"POR RENUNCIA",0000,2008-03-06,1989-05-05,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,COMA
585,15,"VALUE, S.A.","VALUE, S.A.","VALUE, S.A.",NULL,NULL,A29386042,PS,"DE LA CASTELLANA",153,NULL,28046,MADRID,NULL,ES,NULL,913455714,NULL,913455089,NULL,1999-04-21,"POR ACUERDO DE LA COMISION EJECUTIVA DE FECHA 13.04.1999",0000,2008-03-06,1989-05-23,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,VALUE
586,15,"TASACIONES URBANAS, S.A.","TASACIONES URBANAS, S.A.","TASACIONES URBANAS, S.A.",NULL,NULL,A79199303,CL,PRINCESA,31,"PL. 5 - 1",28008,MADRID,NULL,ES,NULL,915424211,NULL,915477270,NULL,1998-12-23,"POR ACUERDO DE LA COMISION EJECUTIVA DE FECHA 15-12-1998",0000,2008-03-06,1989-12-20,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,URBANAS
587,15,"TASACIONES DEL SURESTE, S.A.","TASACIONES DEL SURESTE, S.A.","TASACIONES DEL SURESTE, S.A.",NULL,NULL,A30169478,CL,"INFANTA MERCEDES",107,"PL. 1 - INT. A",28020,MADRID,NULL,ES,NULL,915715251,NULL,915714743,NULL,2000-09-11,"POR ACUERDO DE LA COMISION EJECUTI VA DEL B.E. DE FECHA 28.06.2000",0000,2008-03-06,1989-12-01,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,SURESTE
588,15,"TASACIONES CUANTO, S.A.","TASACIONES CUANTO, S.A.","TASACIONES CUANTO, S.A.",NULL,NULL,A79158770,CL,"GENERAL DAVILA",3,NULL,28003,MADRID,NULL,ES,NULL,915331750,NULL,915345460,NULL,1998-12-23,"POR ACUERDO DE LA COMISION EJECUTIVA DE FECHA 15-12-1998",0000,2008-03-06,1989-05-11,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,TASCUANTO
589,15,"GECOPINSA TASACIONES, S.A.","GECOPINSA TASACIONES, S.A.","GECOPINSA TASACIONES, S.A.",NULL,NULL,A59084053,CL,PROVENZA,277,"PL. 3",8037,BARCELONA,NULL,ES,NULL,932158888,NULL,932160707,NULL,NULL,NULL,0000,2008-03-06,1989-11-28,NULL,8,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,GECOPINSA
590,15,"EXPERTISE, S.A.","EXPERTISE, S.A.","EXPERTISE, S.A.",NULL,NULL,A79363008,CL,"JAVIER LASSO DE LA VEGA",8,PL.2,41002,SEVILLA,NULL,ES,NULL,954919661,NULL,954919663,NULL,2002-12-27,"POR RENUNCIA",0000,2008-03-06,1989-11-03,NULL,41,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,EXPERTISE
591,15,"TASACIONES Y SERV. INMOBILIARIOS","TASACIONES Y SERVICIOS INMOBILIARIOS, S.A.","TASACIONES Y SERVICIOS INMOBILIARIOS, S.A.",NULL,NULL,A48238901,CL,"JUAN DE AJURIAGUERRA",19,NULL,48009,BILBAO,BIZKAIA,ES,NULL,944231305,NULL,944233924,NULL,NULL,NULL,0000,2011-10-26,1987-11-09,NULL,48,SATASI,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,SATASI
592,15,"VALOR FISCAL, S.A.","VALOR FISCAL, S.A.","VALOR FISCAL, S.A.",NULL,NULL,A59155911,ZZ,"TRAVESERA DE GRACIA",15,"PL. 6 - 2",8021,BARCELONA,NULL,ES,NULL,934143115,NULL,932002996,NULL,1996-01-04,"POR CAMBIO DE OBJETO SOCIAL",0000,2008-03-06,1990-03-14,NULL,8,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,VALFISA
593,15,"TASALIA SOCIEDAD DE TASACION, S.A.","TASALIA SOCIEDAD DE TASACION, S.A.","TASALIA SOCIEDAD DE TASACION, S.A.",NULL,NULL,A07468663,CL,"MONSEÑOR PALMER",2,"LOCAL 4",7014,PALMA,"ILLES BALEARS",ES,NULL,971728822,NULL,971718838,NULL,NULL,NULL,0000,2011-01-19,1990-03-22,NULL,7,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,TASALIA
594,15,"ASISTENCIA INMOB. VALOR. TASACIONES","ASISTENCIA INMOB. VALORACIONES Y TASACIONES, S.A.","ASISTENCIA INMOBILIARIA DE VALORACIONES Y TASACIONES, S.A.",NULL,NULL,A58558941,AV,DIAGONAL,612,"PL. 3 - 16 BIS",8021,BARCELONA,NULL,ES,NULL,934140305,NULL,0,NULL,1998-12-23,"POR ACUERDO DE LA COMISION EJECUTIVA DE FECHA 15-12-1998",0000,2008-03-06,1989-12-28,NULL,8,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,ASIST.INM.VALOR
595,15,"EUROTASA, S.A.","EUROTASA, S.A.","EUROTASA, S.A.",NULL,NULL,A79448668,CL,O'DONNELL,34,"PL. 1",28009,MADRID,NULL,ES,NULL,914009810,NULL,915742625,WWW.GRUPOEURO56.COM,2009-09-01,"POR ACUERDO DEL CONSEJO DE MINISTROS DE FECHA 06-03-2009",0000,2009-09-01,1990-05-23,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,EUROTASA
596,15,"CONTINENTAL DE TASACIONES, S.A.","CONTINENTAL DE TASACIONES, S.A.","CONTINENTAL DE TASACIONES, S.A.",NULL,NULL,A38240917,CL,"SAN PEDRO DE ALCANTARA",13,"PL. 7 - 6",38002,"SANTA CRUZ DE TENERIFE",NULL,ES,NULL,922241292,NULL,922243938,NULL,2003-03-05,"POR RENUNCIA",0000,2008-03-06,1990-06-21,NULL,38,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,CONTAS
597,15,"VALORACIONES PATRIMONIALES, S.A.","VALORACIONES PATRIMONIALES, S.A.","VALORACIONES PATRIMONIALES, S.A.",NULL,NULL,A79411963,CL,SIL,34,NULL,28002,MADRID,NULL,ES,NULL,915638875,NULL,915638530,NULL,2008-07-21,"POR RENUNCIA",0000,2008-07-21,1990-03-15,NULL,28,VALPAT,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,VALPAT
598,15,"EUROVALORACIONES, S.A.","EUROVALORACIONES, S.A.","EUROVALORACIONES, S.A.",NULL,NULL,A03525508,PZ,"DE LA CONSTITUCION",2,NULL,3550,"SAN JUAN",ALICANTE,ES,NULL,902100367,NULL,902100368,WWW.EUROVAL.COM,NULL,NULL,0000,2008-03-06,1990-10-19,NULL,3,EUROVAL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,EUROVAL
599,15,"PARKHABITA TASACIONES, S.A.","PARKHABITA TASACIONES, S.A.","PARKHABITA TASACIONES, S.A.",NULL,NULL,A79512935,PS,"DE LA CASTELLANA",140,"PL. 4 - D",28046,MADRID,NULL,ES,NULL,915630190,NULL,915638090,NULL,1998-12-23,"POR ACUERDO DE LA COMISION EJECUTIVA DE FECHA 15-12-1998",0000,2008-03-06,1991-01-22,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,PARKHABITA
600,15,"GETA, S.A.","GETA, S.A.","GETA, S.A.",NULL,NULL,A29444064,CL,TRAIÑA,29,"URB. EL SALADILLO",29680,ESTEPONA,MALAGA,ES,NULL,952887071,NULL,0,NULL,1998-08-03,"POR RENUNCIA",0000,2008-03-06,1990-07-18,NULL,29,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,GETASA
601,15,"INVERAPPRAISAL, S.A.","INVERAPPRAISAL, S.A.","INVERAPPRAISAL, S.A.",NULL,NULL,A79539433,CL,VELAZQUEZ,24,"PL. 2",28001,MADRID,NULL,ES,NULL,914314244,NULL,915776818,NULL,1998-12-23,"POR ACUERDO DE LA COMISION EJECUTIVA DE FECHA 15.12.1998",0000,2008-03-06,1990-10-15,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,INVERAPPRAISAL
602,15,"VALORACIONES Y TASAC. HIPOTECARIAS","VALORACIONES Y TASACIONES HIPOTECARIAS, S.A.","VALORACIONES Y TASACIONES HIPOTECARIAS, S.A.",NULL,NULL,A79964136,AV,DIAGONAL,429,NULL,8036,BARCELONA,NULL,ES,NULL,934961900,NULL,934881753,NULL,NULL,NULL,0000,2008-03-06,1991-03-08,NULL,8,VTH,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,VTH
603,15,"EDMUNDO HERNANDO MORON, S.T., S.A.","EDMUNDO HERNANDO MORON SOCIEDAD DE TASACIONES","EDMUNDO HERNANDO MORON SOCIEDAD DE TASACIONES, S.A.",NULL,NULL,A79965141,CL,"RIBERA DE CURTIDORES",4,"PL. 3 - IZDA.",28005,MADRID,NULL,ES,NULL,914680781,NULL,914685880,NULL,1998-12-23,"POR ACUERDO DE LA COMISION EJECUTIVA DE FECHA 15-12-1998",0000,2008-03-06,1991-03-01,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,"EDMUNDO HERNAND"
604,15,"TRAVER ASOCIADOS VALORACIONES S.A.","TRAVER Y ASOCIADOS DE VALORACIONES, S.A.","TRAVER Y ASOCIADOS DE VALORACIONES, S.A.",NULL,NULL,A50475284,CL,"REYES DE ARAGON",15,"E 10 - PL. 3",50009,ZARAGOZA,NULL,ES,NULL,976565543,NULL,976221365,NULL,1999-04-21,"POR ACUERDO DE LA COMISION EJECUTIVA DE FECHA 13.04.1999",0000,2008-03-06,1991-07-05,NULL,50,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,TV
605,15,"TASACIONES VALENCIA, S.A.","TASACIONES VALENCIA, S.A.","TASACIONES VALENCIA, S.A.",NULL,NULL,A46931606,CL,"CRONISTA CARRERES",3,ENT.COM.DCHA.-PT.2-B,46003,VALENCIA,NULL,ES,NULL,963943573,NULL,963724462,NULL,2000-03-09,"POR RENUNCIA",0000,2008-03-06,1991-03-26,NULL,46,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,TASVAL
606,15,"INSTITUTO TASACIONES INFORMATIZADAS","INSTITUTO DE TASACIONES INFORMATIZADAS, S.A.","INSTITUTO DE TASACIONES INFORMATIZADAS, S.A.","KRATA, S.A.",NULL,A80033863,CL,"CLAUDIO COELLO",50,"PL. 2-B",28001,MADRID,NULL,ES,NULL,915783717,NULL,915763153,NULL,1999-02-01,"POR FUSION POR ABSORCION POR",4323,2008-03-06,1991-04-25,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,INFORMATIZADAS
607,15,"GABINETE DE TASACIONES E-3, S.A.","GABINETE DE TASACIONES E-3, S.A.","GABINETE DE TASACIONES E-3, S.A.",NULL,NULL,A48459481,CL,HENAO,6,NULL,48009,BILBAO,VIZCAYA,ES,NULL,944245824,NULL,944234966,NULL,1999-04-21,"POR ACUERDO DE LA COMISION EJECUTIVA DE FECHA 13.04.1999",0000,2008-03-06,1991-03-06,NULL,48,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,GT-E3
608,15,"ASSETS VALUATION ADVISERS, S.A.","ASSETS VALUATION ADVISERS, S.A.","ASSETS VALUATION ADVISERS, S.A.",NULL,NULL,A48479372,AV,CERVANTES,51,NULL,48970,BASAURI,VIZCAYA,ES,NULL,944492000,NULL,944406220,NULL,2000-11-16,"POR RENUNCIA",0000,2008-03-06,1991-10-11,NULL,48,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,AVASA
609,15,"TASACIONES Y CONSULTORIA, S.A.","TASACIONES Y CONSULTORIA, S.A.","TASACIONES Y CONSULTORIA, S.A.",NULL,NULL,A31362833,CL,ESPARZA,5,NULL,31190,"CIZUR MENOR",NAVARRA,ES,NULL,948174384,NULL,948171621,NULL,NULL,NULL,0000,2008-03-06,1991-09-20,NULL,31,T&C,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,T&C
610,15,"GABINETE DE VALORACIONES, S.A.","GABINETE DE VALORACIONES, S.A.","GABINETE DE VALORACIONES, S.A.",NULL,NULL,A17316340,CL,"PUERTO RICO",1,"BAJOS - 7",17310,"LLORET DE MAR",GIRONA,ES,NULL,972370025,NULL,972370025,NULL,1998-12-23,"POR ACUERDO DE LA COMISION EJECUTIVA DE FECHA 15-12-1998",0000,2008-03-06,1992-01-07,NULL,17,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,GV
611,15,"ENTIDAD DE TASACIONES, S.A.","ENTIDAD DE TASACIONES, S.A.","ENTIDAD DE TASACIONES, S.A.",NULL,NULL,A80123458,CL,"PINTOR BRENES",2-H,NULL,28043,MADRID,NULL,ES,NULL,915637718,NULL,914112069,NULL,2003-10-28,"POR RENUNCIA",0000,2008-03-06,1991-09-25,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,ENTASA
612,15,"INTA, S.A., S.T.","INTA, S.A., S.T.","INTA, SOCIEDAD ANONIMA, SOCIEDAD DE TASACIONES",NULL,NULL,A46471199,AV,"OJOS NEGROS, PARCELA 41",NULL,"PL 3ª",46520,"SAGUNTO - PUERTO",VALENCIA,ES,NULL,962681388,NULL,962681382,NULL,NULL,NULL,0000,2008-03-06,1996-05-09,NULL,46,INTASA,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,INTASA
613,15,ARQUITASA,"ARQUITASA, S.T. COLEGIOS ARQUITECTOS ESPAÑA, S.A.","ARQUITASA, SOCIEDAD DE TASACIONES DE LOS COLEGIOS DE ARQUITECTOS DE ESPAÑA, S.A.",NULL,NULL,A59307777,AV,"PEREZ GALDOS",13,"PL. 1, PTA. 1",46007,VALENCIA,NULL,ES,NULL,963522503,NULL,963529206,WWW.ARQUITASA.COM,NULL,NULL,0000,2008-07-16,1991-12-17,NULL,46,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,ARQUITASA
614,15,"IBERAPPRAISAL, S.A.","IBERAPPRAISAL, S.A.","IBERAPPRAISAL, S.A.",NULL,NULL,A79682985,AV,"PABLO IGLESIAS",39-41,OFICINAS,28039,MADRID,NULL,ES,NULL,915770699,NULL,914317945,NULL,1998-12-23,"POR ACUERDO DE LA COMISION EJECUTIVA DE FECHA 15.12.1998",0000,2008-03-06,1990-11-07,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,IBERAPPRAISAL
615,15,"ALIA TASACIONES, S.A.","ALIA TASACIONES, S.A.","ALIA TASACIONES, S.A.",NULL,NULL,A80164643,AV,SORIA,8,"PLT. 2",47012,VALLADOLID,NULL,ES,NULL,983362983,NULL,983380548,NULL,NULL,NULL,0000,2009-02-20,1991-10-11,NULL,47,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,"ALIA TASACIONES"
616,15,"INFORMATICA Y VALORACIONES, S.A.","INFORMATICA Y VALORACIONES, S.A.","INFORMATICA Y VALORACIONES, S.A.",NULL,NULL,A80084320,CL,"RAIMUNDO FERNANDEZ VILLAVERDE",65,NULL,28003,MADRID,NULL,ES,NULL,915561461,NULL,915563932,NULL,1997-12-22,"POR RENUNCIA",0000,2008-03-06,1991-06-26,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,INFORVALORACION
617,15,"TASACIONES ORFE, S.A.","TASACIONES ORFE, S.A.","TASACIONES ORFE, S.A.",NULL,NULL,A80182371,CL,ECUADOR,1,NULL,28220,MAJADAHONDA,MADRID,ES,NULL,916386236,NULL,916386236,NULL,2004-02-23,"POR RENUNCIA",0000,2008-03-06,1992-02-11,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,TASAORFE
618,15,"TASACIONES 92, S.A.","TASACIONES 92, S.A.","TASACIONES 92, S.A.",NULL,NULL,A04163879,CL,"PABLO IGLESIAS",53,"PL. 1 - A",4003,ALMERIA,NULL,ES,NULL,950259522,NULL,950231845,NULL,1997-12-22,"POR RENUNCIA",0000,2008-03-06,1992-03-13,NULL,4,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"T92 SA"
619,15,"TASACIONES APPRAISE, S.A.","TASACIONES APPRAISE, S.A.","TASACIONES APPRAISE, S.A.",NULL,NULL,A80281561,AV,"DE AMERICA",40,"PL. 4 - DCHA.",28028,MADRID,MADRID,ES,NULL,913553434,NULL,913613324,NULL,1998-12-23,"POR ACUERDO DE LA COMISION EJECUTIVA DE FECHA 15-12-1998",0000,2008-03-06,1992-06-02,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,APPRAISE
620,15,"PENIBETICA DE TASACIONES, S.A.","PENIBETICA DE TASACIONES, S.A.","PENIBETICA DE TASACIONES, S.A.",NULL,NULL,A41540550,CL,BETIS,49-50,ATICO,41010,SEVILLA,SEVILLA,ES,NULL,954281176,NULL,954455123,NULL,1998-12-23,"POR ACUERDO DE LA COMISION EJECUTIVA DE FECHA 15-12-1998",0000,2008-03-06,1992-06-02,NULL,41,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,PENIBETICA
621,15,EXPERTASA,"EXPERTASA-EXPERTOS INMOBILIARIOS DE TASACIONES","EXPERTASA - EXPERTOS INMOBILIARIOS DE TASACIONES, S.A.",NULL,NULL,A59993188,RB,CATALUÑA,98,"PL. 7",8008,BARCELONA,NULL,ES,NULL,934480925,NULL,934881175,NULL,1998-12-23,"POR ACUERDO DE LA COMISION EJECUTIVA DE FECHA 15-12-1998",0000,2008-03-06,1992-02-12,NULL,8,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,EXPERTASA
622,15,"ISLEÑA DE TASACIONES, S.A.","ISLEÑA DE TASACIONES, S.A.","ISLEÑA DE TASACIONES, S.A.",NULL,NULL,A11257466,CL,"PEREZ GALDOS",20,NULL,11100,"SAN FERNANDO",CADIZ,ES,NULL,956880408,NULL,956880408,NULL,1998-12-23,"POR ACUERDO DE LA COMISION EJECUTIVA DE FECHA 15-12-1998",0000,2008-03-06,1992-06-12,NULL,11,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,ISTASA
623,15,"CIS - TASACION, S.A.","CIS - TASACION, S.A.","CIS - TASACION, S.A.",NULL,NULL,A80225980,CL,"JOSE ORTEGA Y GASSET",29,NULL,28006,MADRID,NULL,ES,NULL,915207421,NULL,915016512,NULL,1997-12-22,"POR RENUNCIA",0000,2008-03-06,1992-01-20,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,CIS-TASACION
624,15,"L & L, SOCIEDAD DE TASACION, S.A.","L & L, SOCIEDAD DE TASACION, S.A.","L & L, SOCIEDAD DE TASACION, S.A.",NULL,NULL,A33367236,CL,"NUEVE DE MAYO",2,"PL. 1 - A",33011,OVIEDO,ASTURIAS,ES,NULL,985210170,NULL,985228115,NULL,2005-08-02,"POR ACUERDO DEL CONSEJO DE MINISTROS DE 23-12-2004",0000,2008-03-06,1992-05-25,NULL,33,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,"L & L, S.T."
625,15,"ARCO VALORACIONES, S.A.","ARCO VALORACIONES, S.A.","ARCO VALORACIONES, S.A.",NULL,NULL,A30331144,AV,"PRIMO DE RIVERA",17,"ENTRESUELO - D",30008,MURCIA,NULL,ES,NULL,968227111,NULL,968227101,NULL,NULL,NULL,0000,2008-03-06,1992-05-08,NULL,30,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,"ARCO VALORACION"
626,15,"BALSUAR, S.A.","BALSUAR, S.A.","BALSUAR, S.A.",NULL,NULL,A80326390,CL,"DOCTOR ESQUERDO",98,NULL,28007,MADRID,NULL,ES,NULL,915730839,NULL,914024553,NULL,2004-02-27,"POR RENUNCIA",0000,2008-03-06,1992-04-28,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,BALSUAR
627,15,"TASACIONES LAGO, S.A.","TASACIONES LAGO, S.A.","TASACIONES LAGO, S.A.",NULL,NULL,A29565140,PS,REDING,49,"PL. 1 - DCHA.",29016,MALAGA,NULL,ES,NULL,952218443,NULL,952218443,NULL,1998-05-05,"POR RENUNCIA",0000,2008-03-06,1992-04-13,NULL,29,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"TASACIONES LAGO"
628,15,"INTEMAC AUDIT, S.A.","INTEMAC AUDIT, S.A.","INTEMAC AUDIT, S.A.",NULL,NULL,A79996526,CL,"MONTE ESQUINZA",28,NULL,28010,MADRID,NULL,ES,NULL,913105158,NULL,913083609,NULL,1998-11-19,"POR RENUNCIA",0000,2008-03-06,1991-04-04,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,"INTEMAC AUDIT"
629,15,"REGULATION WORLD, S.A.","REGULATION WORLD, S.A.","REGULATION WORLD, S.A.",NULL,NULL,A03788429,CL,MUÑOZ,3-5,NULL,3002,ALICANTE,NULL,ES,NULL,965144565,NULL,965143156,NULL,2003-01-10,"POR RENUNCIA",0000,2008-03-06,1992-07-08,NULL,3,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,REGULATIONWORLD
630,15,"NORTASA DE VALORACIONES, S.A.","NORTASA DE VALORACIONES, S.A.","NORTASA DE VALORACIONES, S.A.",NULL,NULL,A20424842,CL,BERGARA,3,"PL. 1 - DCHA.",20005,"SAN SEBASTIAN",GUIPUZCOA,ES,NULL,943427767,NULL,943423930,NULL,1998-12-23,"POR ACUERDO DE LA COMISION EJECUTIVA DE FECHA 15-12-1998",0000,2008-03-06,1992-09-21,NULL,20,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,"NORTASA VALORAC"
631,15,"IBERTASA, S.A.","IBERTASA, S.A.","IBERTASA, S.A.",NULL,NULL,A80381148,CL,"RODRIGUEZ MARIN",61,"PL. 1",28016,MADRID,NULL,ES,NULL,915613388,NULL,915619569,WWW.IBERTASA.COM,NULL,NULL,0000,2008-03-06,1992-07-15,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,IBERTASA
632,15,"GURRUCHAGA TASACIONES, S.A.","GURRUCHAGA TASACIONES, S.A.","GURRUCHAGA TASACIONES, S.A.",NULL,NULL,A20431268,CL,PEÑAFLORIDA,3,NULL,20004,"SAN SEBASTIAN",GIPUZKOA,ES,NULL,943429250,NULL,943420511,NULL,NULL,NULL,0000,2011-10-26,1992-11-03,NULL,20,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,GURRUCHAGA
633,15,"INFORMES Y TASACIONES INITASA, S.A.","INFORMES Y TASACIONES INITASA, S.A.","INFORMES Y TASACIONES INITASA, S.A.",NULL,NULL,A48526065,PS,"DEL CAMPO VOLANTIN",10,"PL. 1, PTA. 3",48007,BILBAO,VIZCAYA,ES,NULL,944130731,NULL,944431281,NULL,1999-04-21,"POR ACUERDO DE LA COMISION EJECUTIVA DE FECHA 13.04.1999",0000,2008-03-06,1992-11-05,NULL,48,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,INITASA
634,15,"TASACIONES 2.000, S.A.","TASACIONES 2.000, S.A.","TASACIONES 2.000, S.A.",NULL,NULL,A80422413,CL,"MODESTO LAFUENTE",63,"PL. 5, PTA. A",28003,MADRID,NULL,ES,NULL,915548829,NULL,915540921,NULL,1998-12-23,"POR ACUERDO DE LA COMISION EJECUTIVA DE FECHA 15-12-1998",0000,2008-03-06,1992-09-29,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,"TASACIONES 2000"
635,15,"CARBALLO, S.A. DE TASACIONES","CARBALLO, SOCIEDAD ANONIMA DE TASACIONES","CARBALLO, SOCIEDAD ANONIMA DE TASACIONES",NULL,NULL,A41555863,CL,ARJONA,13,"ENTREPLANTA CENTRO",41001,SEVILLA,NULL,ES,NULL,954222252,NULL,954215844,NULL,1998-12-23,"POR ACUERDO DE LA COMISION EJECUTIVA DE FECHA 15-12-1998",0000,2008-03-06,1992-12-23,NULL,41,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,CARBALLO
636,15,"TASACIONES RUBIO AGUIRRE, S.A.","TASACIONES RUBIO AGUIRRE, S.A.","TASACIONES RUBIO AGUIRRE, S.A.",NULL,NULL,A80380389,CL,MONTERREY,12,NULL,28230,"LAS ROZAS",MADRID,ES,NULL,916346122,NULL,916346172,NULL,1998-12-23,"POR ACUERDO DE LA COMISION EJECUTIVA DE FECHA 15-12-1998",0000,2008-03-06,1993-01-08,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,"RUBIO AGUIRRE"
637,15,"CONSULTING DE TASACIONES, S.A.","CONSULTING DE TASACIONES, S.A.","CONSULTING DE TASACIONES, S.A.",NULL,NULL,A35318906,CL,"LEON Y CASTILLO",321,NULL,35006,"LAS PALMAS DE GRAN CANARIA",NULL,ES,NULL,928241567,NULL,928249303,NULL,1998-12-23,"POR ACUERDO DE LA COMISION EJECUTIVA DE FECHA 15-12-1998",0000,2008-03-06,1993-02-18,NULL,35,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,CONSULTING
638,15,"TASADORA DEL MEDITERRANEO, S.A.","TASADORA DEL MEDITERRANEO, S.A.","TASADORA DEL MEDITERRANEO, S.A.",NULL,NULL,A30686257,CL,"SAN FRANCISCO",4,"PL. 4",30202,CARTAGENA,MURCIA,ES,NULL,968509748,NULL,968100901,NULL,1997-12-19,"POR RENUNCIA",0000,2008-03-06,1993-02-25,NULL,30,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,TASMEDITERRANEO
639,15,"ENTITAT DE TAXACIONS, VAL.I PERIT.","ENTITAT DE TAXACIONS, VALORACIONS I PERITATGES,S.A","ENTITAT DE TAXACIONS, VALORACIONS I PERITATGES, S.A.","COL.LECTIU ARQUITECTES TAXADORS, S.A.",NULL,A60217460,AV,"DEL AYUNTAMIENTO",22,NULL,8260,SURIA,BARCELONA,ES,NULL,933024748,NULL,933185378,NULL,2001-05-29,"POR FUSION POR ABSORCION POR",4462,2008-03-06,1993-03-10,NULL,8,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,ETAXA
